created_at,source,text,userid_str,status_id_str,id,reply_userid_str,reply_status_id_str,name,birth,term_partisanship,term_type,term_state
2022-07-01T15:50:05Z,"[{'url': 'https://t.co/XHq2Ngp7DI', 'expanded_url': 'https://riponadvance.com/stories/miller-meeks-fitzpatrick-offer-bipartisan-disclosing-foreign-influence-in-lobbying-act/', 'display_url': 'riponadvance.com/stories/miller…', 'indices': [201, 224]}]","The Disclosing Foreign Influence in Lobbying Act will protect our nation’s democracy from the malign influence of the Chinese Communist Party, Vladimir Putin and others who seek America’s destruction. https://t.co/XHq2Ngp7DI",816303263586914304,1542898345076838400,6314676,NA,NA,Brian K. Fitzpatrick,1973-12-17,Republican,rep,PA
2022-07-01T16:13:17Z,"[{'url': 'https://t.co/0AuWRAKfvA', 'expanded_url': 'https://twitter.com/axios/status/1542765937169838080', 'display_url': 'twitter.com/axios/status/1…', 'indices': [288, 311]}]","25 years ago, Beijing agreed that Hong Kongers should have democratic elections &amp; basic civil liberties. In 2019, General Secretary Xi destroyed that promise.
 
I’ll never stop fighting to hold Communist China accountable for its attacks on democracy &amp; basic rights in Hong Kong. https://t.co/0AuWRAKfvA",131546062,1542904183728340993,6281527,NA,NA,Rick Scott,1952-12-01,Republican,sen,FL
2022-07-01T17:55:39Z,"[{'url': 'https://t.co/tpveqKD2xk', 'expanded_url': 'https://cnsnews.com/article/washington/susan-jones/sen-hawley-democrats-are-scared-american-people-will-actually-get', 'display_url': 'cnsnews.com/article/washin…', 'indices': [257, 280]}]","""They want to impose a one-size-fits-all policy that they dictate, that the D.C. Democrats dictate that makes us like China and North Korea, that would be our peer countries in terms of protections for life if Democrats got their way,"" said Senator Hawley.
https://t.co/tpveqKD2xk",1080960924687704064,1542929941951651841,6277136,NA,NA,Josh Hawley,1979-12-31,Republican,sen,MO
2022-07-01T19:34:42Z,"[{'url': 'https://t.co/xRGz8OS8SM', 'expanded_url': 'https://twitter.com/WhiteCoatWaste/status/1542865208934268928', 'display_url': 'twitter.com/WhiteCoatWaste…', 'indices': [262, 285]}]","🚨🚨🚨
 
The batty research in the #WuhanLab shouldn’t be paid for with YOUR tax dollars!💰🦇
 
For years now, I’ve been pushing for answers. Our FAUCI Act calls for a full investigation &amp; a ban on U.S. funding for “gain of function” research in Communist China. https://t.co/xRGz8OS8SM",2856787757,1542954868717096963,6301809,NA,NA,Joni Ernst,1970-07-01,Republican,sen,IA
2022-07-01T20:48:00Z,[],"On this day 101 years ago, the Chinese Communist Party was born. Since that time, the CCP has become a threat to freedom around the world.

I'm working in Congress to hold the CCP accountable for it's long and horrific list of human rights abuses. https://t.co/LpXVyH1drF",1343740146630451200,1542973316222287872,6284146,NA,NA,Michelle Steel,1955-06-21,Republican,rep,CA
2022-07-02T00:50:00Z,[],"Biden's green ""transformation"" is going to be very painful, &amp; we're going to wind up in a much deeper strategic pit than we're already in. It's not working, &amp; it's not going to—the technology &amp; infrastructure aren't there, &amp; it makes us more dependent on countries like China.",1346873610875654147,1543034217252196352,6287395,NA,NA,Bill Hagerty,1959-08-14,Republican,sen,TN
2022-07-02T18:02:00Z,"[{'url': 'https://t.co/ETO3h7osmU', 'expanded_url': 'https://www.aginfo.net/report/53404/Fruit-Grower-Report/Foreign-Owned-Ag-Land-Pt-1', 'display_url': 'aginfo.net/report/53404/F…', 'indices': [231, 254]}]","The Peoples’ Republic of China is only interested in reaping every possible benefit from U.S. land without giving back or considering our future.

My amendment ensures they do not gain a foothold on our domestic food supply chain.
https://t.co/ETO3h7osmU",2930635215,1543293928744439808,6303072,NA,NA,Dan Newhouse,1955-07-10,Republican,rep,WA
2022-07-03T18:29:12Z,[],.@tiktok_us cannot deny that Communist China’s ByteDance engineers help create the algorithm feeding content to Americans. @brianstelter @BrendanCarrFCC,278145569,1543663163203358721,6301363,NA,NA,Marsha Blackburn,1952-06-06,Republican,sen,TN
2022-07-04T00:20:52Z,"[{'url': 'https://t.co/vRVRjm4E0h', 'expanded_url': 'https://twitter.com/AP/status/1542500831408390144', 'display_url': 'twitter.com/AP/status/1542…', 'indices': [290, 313]}]","Communist China &amp; Russia are our enemies &amp; pose a serious threat to our nation &amp; freedom-loving countries. As they continue to work together in their quest for world domination, the U.S. &amp; our NATO allies must stand strong in support of freedom &amp; our national security. https://t.co/vRVRjm4E0h",131546062,1543751662413791233,6281522,NA,NA,Rick Scott,1952-12-01,Republican,sen,FL
2022-07-04T11:39:49Z,[],"@ALM58614518 @BenSasse There’s even a bigger cost if Russia wins. The Baltics will be under higher threat, and China will consider Taiwan. America nor conservatives ignore barbaric unprovoked aggression. Ukrainians are doing the fighting, but they need equipment from the Free World.",818975124460335106,1543922524202876933,6316610,1303923878054502401,1543817082608951296,Don Bacon,1963-08-16,Republican,rep,NE
2022-07-05T13:00:19Z,[],The Biden administration’s plan to roll back tariffs on the Chinese Communist Party is just another example of Joe Biden blaming inflation on someone else. https://t.co/IseS7ECpP8,968650362,1544305170204573696,6318868,NA,NA,Tom Cotton,1977-05-13,Republican,sen,AR
2022-07-05T15:20:34Z,[],"I had the privilege to meet with Taiwan’s Foreign Affairs and National Defense Committee of the Legislative Yuan.

We discussed Arizona’s special trade relationship with Taiwan, protecting Taiwan against Chinese aggression, and TSMC’s plans to open a new sector in Arizona. https://t.co/52rhi0TwsK",816652616625168388,1544340465562050560,6314789,NA,NA,Andy Biggs,1958-11-07,Republican,rep,AZ
2022-07-05T15:33:39Z,"[{'url': 'https://t.co/gJBSMbPxJL', 'expanded_url': 'https://bit.ly/3yIDIug', 'display_url': 'bit.ly/3yIDIug', 'indices': [222, 245]}]","#China's objective to be the next superpower includes conquering the moon.

The #CCP is the greatest existential threat to democracy and our nation. We must begin taking steps to address their growing military capability.
https://t.co/gJBSMbPxJL",1444015610,1544343759424471047,6289129,NA,NA,Billy Long,1955-08-11,Republican,rep,MO
2022-07-05T16:12:36Z,[],"Biden’s plan to roll back the Trump administration’s tariffs on Communist China would be a step in the wrong direction, and it’s not a real solution to Biden’s inflation problem. 

The USA must keep the pressure on Communist China while supporting our manufacturers here at home.",278145569,1544353560535736328,6301356,NA,NA,Marsha Blackburn,1952-06-06,Republican,sen,TN
2022-07-05T18:05:56Z,"[{'url': 'https://t.co/ldPOAql9jl', 'expanded_url': 'https://twitter.com/PENamerica/status/1542947453036642306', 'display_url': 'twitter.com/PENamerica/sta…', 'indices': [223, 246]}]","After a sham one-day trial, legal scholar and activist Xu Zhiyong is awaiting sentencing for his advocacy on social injustices in China. Xu Zhiyong and others who have been unjustly imprisoned must be immediately released. https://t.co/ldPOAql9jl",21406834,1544382083375812608,6294349,NA,NA,Edward J. Markey,1946-07-11,Democrat,sen,MA
2022-07-05T19:03:14Z,"[{'url': 'https://t.co/3Pg8c9dmvd', 'expanded_url': 'https://twitter.com/repswalwell/status/1544355328443162625', 'display_url': 'twitter.com/repswalwell/st…', 'indices': [261, 284]}]","You had a sexual relationship with a Chinese spy, you aren’t capable of drawing straight lines dumbass.🤣

Try something new, think with your real head.

Read Illinois gun laws and let me know how their assault weapons ban and red flag laws stopped the shooter. https://t.co/3Pg8c9dmvd",1344356576786866176,1544396504533803008,6284859,NA,NA,Marjorie Taylor Greene,1974-05-27,Republican,rep,GA
2022-07-05T19:12:35Z,"[{'url': 'https://t.co/cuWb69YmrT', 'expanded_url': 'https://www.washingtonexaminer.com/news/house/boebert-rebukes-swalwell-for-tweet-linking-her-to-parade-shooter', 'display_url': 'washingtonexaminer.com/news/house/boe…', 'indices': [214, 237]}]","“Swalwell’s past association with a suspected Chinese spy named Fang Fang, also known as Christine Fang, with whom he has been accused of having a sexual relationship — a charge he has not denied.” - @dcexaminer 

https://t.co/cuWb69YmrT",1342989756611907584,1544398854140870657,6283224,NA,NA,Lauren Boebert,1986-12-15,Republican,rep,CO
2022-07-05T19:45:18Z,"[{'url': 'https://t.co/NkTfFsbPPl', 'expanded_url': 'https://biggs.house.gov/media/press-releases/congressman-biggs-introduces-who-withdrawal-act', 'display_url': 'biggs.house.gov/media/press-re…', 'indices': [190, 213]}]","We know the @WHO lives in the hip pocket of Communist China. 

It’s a corrupt institution and deserves zero of your tax dollars.

I’ve joined @RepAndyBiggsAZ’ bill to withdraw U.S. support! https://t.co/NkTfFsbPPl",2929491549,1544407090923544576,6302977,NA,NA,Brian Babin,1948-03-23,Republican,rep,TX
2022-07-05T20:40:46Z,"[{'url': 'https://t.co/FNfXMcj8Q0', 'expanded_url': 'https://www.nytimes.com/2022/07/04/opinion/letters/strangers.html#link-756f83d5', 'display_url': 'nytimes.com/2022/07/04/opi…', 'indices': [227, 250]}]","If we want to effectively counter China’s growing aggression in the Indo-Pacific, we must also focus on increasing diplomatic and development resources to the region, not just military assistance.

My full letter in @nytimes:  https://t.co/FNfXMcj8Q0 https://t.co/S4JEpNIc2h",950783972,1544421046706634753,6318777,NA,NA,Ami Bera,1965-03-02,Democrat,rep,CA
2022-07-05T21:03:52Z,[],The Biden Administration is looking to weaken national security by letting TikTok and Communist China get access to even more US user data.,278145569,1544426860075167744,6301354,NA,NA,Marsha Blackburn,1952-06-06,Republican,sen,TN
2022-07-05T22:23:44Z,[],"For years, TikTok has assured lawmakers that user data – and business operations – were effectively firewalled from the People’s Republic of China. I’m working with @MarcoRubio in light of reports neither claim is true.",7429102,1544446960152629249,6310582,NA,NA,Mark R. Warner,1954-12-15,Democrat,sen,VA
2022-07-05T22:32:35Z,"[{'url': 'https://t.co/JkeLKExliN', 'expanded_url': 'https://www.ernst.senate.gov/news/press-releases/to-counter-chinas-dominance-of-critical-minerals-ernst-manchin-seek-to-bolster-americas-supply-protect-national-security', 'display_url': 'ernst.senate.gov/news/press-rel…', 'indices': [186, 209]}]","Continuing to allow China and other adversaries to dominate the world’s critical mineral supply is dangerous.
 
The time is now for the U.S. to act to meet our modern-day defense needs. https://t.co/JkeLKExliN",2856787757,1544449188779393025,6301795,NA,NA,Joni Ernst,1970-07-01,Republican,sen,IA
2022-07-05T23:10:11Z,[],"Just finished touring the Las Vegas facility of NAS Electronics, a great example of the innovative industries creating jobs in the Silver State. I’m working hard to get the bipartisan China competition bill signed into law to support cutting-edge American-made technology. https://t.co/2RM6Kp4AA2",811313565760163844,1544458650659471360,6312401,NA,NA,Catherine Cortez Masto,1964-03-29,Democrat,sen,NV
2022-07-06T08:38:10Z,"[{'url': 'https://t.co/iOxBvJ3h9d', 'expanded_url': 'https://www.bloomberg.com/news/articles/2022-07-05/us-factory-boom-heats-up-as-ceos-yank-production-out-of-china', 'display_url': 'bloomberg.com/news/articles/…', 'indices': [92, 115]}]",US Manufacturing Boom Fires Up American Factories Again as China's Allure Fades - Bloomberg https://t.co/iOxBvJ3h9d,13218102,1544601586806280192,6281917,NA,NA,John Cornyn,1952-02-02,Republican,sen,TX
2022-07-06T12:21:46Z,"[{'url': 'https://t.co/aIHEEAMCgT', 'expanded_url': 'https://www.msn.com/en-us/news/politics/biden-heads-back-to-ohio-to-try-to-woo-blue-collar-voters/ar-AAZfSQp?ocid=msedgntp&cvid=cfb2203f93d54d3fad938dffbb319db6', 'display_url': 'msn.com/en-us/news/pol…', 'indices': [255, 278]}]",President Biden could simply put things back the way he found them and improve his approval in Ohio. He won't. Perhaps he could at least show some initiative on trade and build a coalition to hold China accountable for complying with its WTO obligations? https://t.co/aIHEEAMCgT,742735530287304704,1544657857282457600,6310415,NA,NA,Warren Davidson,1970-03-01,Republican,rep,OH
2022-07-06T13:41:11Z,[],"Here's What We Know About #Hunter and @Joebiden's Corruption So Far:

1) 2012, #HunterBiden (HB) meets with #TelmanIsmailov (A #RussiaOligarch wanted for murder).

2) 2012-15, HB meets with #Chinese executives Jonathan Li &amp; Ye Jianming, both with ties to the #CCP.",1444015610,1544677843971588096,6289125,NA,NA,Billy Long,1955-08-11,Republican,rep,MO
2022-07-06T13:47:50Z,[],"5) 2017, a month after JB left office, a total of $6 million in wire transfers were made from #Chinese controlled #StateEnergyHK.

6) 2020, #HunterBiden's laptop is revealed. JB on the campaign trail states it's planted ""#RussianDisinformation.""",1444015610,1544679519910510593,6289122,1444015610,1544679278268350466,Billy Long,1955-08-11,Republican,rep,MO
2022-07-06T14:02:05Z,"[{'url': 'https://t.co/Q2cNc7HQg9', 'expanded_url': 'https://riponadvance.com/stories/stauber-continue-steel-tariffs-on-china-to-support-u-s-steel-industry-union-labor/', 'display_url': 'riponadvance.com/stories/staube…', 'indices': [196, 219]}]","It's simple: Biden and his Administration need to choose Minnesota union labor over Communist China. That's why I’m demanding he keep steel tariffs in place. Read more from @RiponAdvance below⬇️

https://t.co/Q2cNc7HQg9",1075830599007510535,1544683102617964544,6272876,NA,NA,Pete Stauber,1966-05-10,Republican,rep,MN
2022-07-06T15:12:19Z,"[{'url': 'https://t.co/CqU1SpseNM', 'expanded_url': 'https://www.politico.com/news/2022/07/05/biden-prepares-action-to-reshape-trumps-tariffs-on-china-00043845', 'display_url': 'politico.com/news/2022/07/0…', 'indices': [102, 125]}]","Taking it easy on China won't resolve record-high inflation when you keep recklessly spending money. 
https://t.co/CqU1SpseNM",1345739193721487362,1544700780481060865,6286704,NA,NA,Tommy Tuberville,1954-09-18,Republican,sen,AL
